,player_name,team_name,against,date,gw,tenGameAverage,points,rebounds,assists,blocks,steals,turnovers,fieldGoalAttempts,freeThrowAttempts,made3PointFGs,doubleDoubles,tripleDoubles,score
3315,damian-jones-19950630,Los Angeles Lakers,Cleveland Cavaliers,2022-11-06T20:30:00Z,5,21,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
2913,lonnie-walker-iv-19981214,Los Angeles Lakers,Cleveland Cavaliers,2022-11-06T20:30:00Z,5,26,6,1.2,1.5,0,0,0,0,0,0,0,0,8.7
2956,raul-neto-19920519,Cleveland Cavaliers,Los Angeles Lakers,2022-11-06T20:30:00Z,5,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
3076,shaedon-sharpe-20030530,Portland Trail Blazers,Phoenix Suns,2022-11-06T02:00:00Z,5,15,13,4.8,0.0,3,0,-4,0,0,1,0,0,17.8
2937,josh-hart-19950306,Portland Trail Blazers,Phoenix Suns,2022-11-06T02:00:00Z,5,33,4,8.4,12.0,0,3,0,0,0,1,0,0,28.4
3228,john-butler-jr-20021204,Portland Trail Blazers,Phoenix Suns,2022-11-06T02:00:00Z,5,0,2,1.2,0.0,3,0,0,0,0,0,0,0,6.2
3083,drew-eubanks-19970201,Portland Trail Blazers,Phoenix Suns,2022-11-06T02:00:00Z,5,17,5,3.5999999999999996,3.0,0,0,-2,0,0,0,0,0,9.6
3043,damion-lee-19921021,Phoenix Suns,Portland Trail Blazers,2022-11-06T02:00:00Z,5,8,9,4.8,1.5,0,0,0,0,0,2,0,0,17.3
2816,devin-booker-19961030,Phoenix Suns,Portland Trail Blazers,2022-11-06T02:00:00Z,5,38,24,3.5999999999999996,4.5,6,3,-2,0,0,2,0,0,41.1
2923,jusuf-nurkic-19940823,Portland Trail Blazers,Phoenix Suns,2022-11-06T02:00:00Z,5,37,8,8.4,0.0,3,0,-8,0,0,0,0,0,11.399999999999999
3329,duane-washington-jr-20000324,Phoenix Suns,Portland Trail Blazers,2022-11-06T02:00:00Z,5,12,2,0.0,0.0,0,0,-2,0,0,0,0,0,0.0
3184,greg-brown-iii-20010901,Portland Trail Blazers,Phoenix Suns,2022-11-06T02:00:00Z,5,14,2,1.2,0.0,3,6,-2,0,0,0,0,0,10.2
2965,mikal-bridges-19960830,Phoenix Suns,Portland Trail Blazers,2022-11-06T02:00:00Z,5,27,11,1.2,3.0,3,6,0,0,0,1,0,0,25.2
3152,bismack-biyombo-19920828,Phoenix Suns,Portland Trail Blazers,2022-11-06T02:00:00Z,5,11,3,4.8,0.0,9,0,-4,0,0,0,0,0,12.8
3091,keon-johnson-20020310,Portland Trail Blazers,Phoenix Suns,2022-11-06T02:00:00Z,5,21,8,2.4,4.5,0,3,-8,0,0,2,0,0,11.899999999999999
3087,landry-shamet-19970313,Phoenix Suns,Portland Trail Blazers,2022-11-06T02:00:00Z,5,12,8,1.2,3.0,3,0,0,0,0,2,0,0,17.2
2864,chris-paul-19850506,Phoenix Suns,Portland Trail Blazers,2022-11-06T02:00:00Z,5,29,15,6.0,6.0,0,0,-2,0,0,2,0,0,27.0
2919,deandre-ayton-19980723,Phoenix Suns,Portland Trail Blazers,2022-11-06T02:00:00Z,5,27,7,7.199999999999999,1.5,6,0,-2,0,0,0,0,0,19.7
3112,trendon-watford-20001109,Portland Trail Blazers,Phoenix Suns,2022-11-06T02:00:00Z,5,32,9,4.8,1.5,0,0,0,0,0,0,0,0,15.3
3175,jabari-walker-20020730,Portland Trail Blazers,Phoenix Suns,2022-11-06T02:00:00Z,5,5,3,3.5999999999999996,1.5,3,0,0,0,0,0,0,0,11.1
3009,nassir-little-20000211,Portland Trail Blazers,Phoenix Suns,2022-11-06T02:00:00Z,5,15,9,1.2,3.0,0,0,-2,0,0,1,0,0,12.2
2843,jerami-grant-19940312,Portland Trail Blazers,Phoenix Suns,2022-11-06T02:00:00Z,5,29,14,6.0,4.5,3,0,-6,0,0,1,0,0,22.5
3019,dario-saric-19940408,Phoenix Suns,Portland Trail Blazers,2022-11-06T02:00:00Z,5,0,9,10.799999999999999,1.5,0,3,-4,0,0,1,0,0,21.299999999999997
2860,justise-winslow-19960326,Portland Trail Blazers,Phoenix Suns,2022-11-06T02:00:00Z,5,22,5,2.4,3.0,3,3,-2,0,0,1,0,0,15.399999999999999
3204,josh-okogie-19980901,Phoenix Suns,Portland Trail Blazers,2022-11-06T02:00:00Z,5,7,4,3.5999999999999996,0.0,3,3,-6,0,0,0,0,0,7.6
3099,jock-landale-19951025,Phoenix Suns,Portland Trail Blazers,2022-11-06T02:00:00Z,5,16,5,3.5999999999999996,6.0,3,3,-4,0,0,0,0,0,16.6
2945,torrey-craig-19901219,Phoenix Suns,Portland Trail Blazers,2022-11-06T02:00:00Z,5,11,5,6.0,6.0,9,3,-2,0,0,1,0,0,28.0
2948,michael-porter-jr-19980629,Denver Nuggets,San Antonio Spurs,2022-11-06T01:00:00Z,5,29,15,10.799999999999999,0.0,0,3,-4,0,0,3,0,0,27.799999999999997
3196,malaki-branham-20030512,San Antonio Spurs,Denver Nuggets,2022-11-06T01:00:00Z,5,11,4,2.4,3.0,0,3,-4,0,0,0,0,0,8.4
3283,jordan-hall-20020114,San Antonio Spurs,Denver Nuggets,2022-11-06T01:00:00Z,5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
3089,keita-bates-diop-19960123,San Antonio Spurs,Denver Nuggets,2022-11-06T01:00:00Z,5,10,8,3.5999999999999996,1.5,0,6,-2,0,0,0,0,0,17.1
3105,isaiah-roby-19980203,San Antonio Spurs,Denver Nuggets,2022-11-06T01:00:00Z,5,22,7,4.8,4.5,0,0,0,0,0,0,0,0,16.3
2949,kentavious-caldwell-pope-19930218,Denver Nuggets,San Antonio Spurs,2022-11-06T01:00:00Z,5,26,12,1.2,4.5,0,12,-4,0,0,2,0,0,27.7
2799,nikola-jokic-19950219,Denver Nuggets,San Antonio Spurs,2022-11-06T01:00:00Z,5,52,21,7.199999999999999,15.0,0,6,-8,0,0,1,1,0,43.2
3108,jeremy-sochan-20030520,San Antonio Spurs,Denver Nuggets,2022-11-06T01:00:00Z,5,19,5,2.4,1.5,3,3,0,0,0,1,0,0,15.9
3056,deandre-jordan-19880721,Denver Nuggets,San Antonio Spurs,2022-11-06T01:00:00Z,5,13,10,9.6,1.5,0,0,-2,0,0,0,0,0,19.1
3064,aaron-gordon-19950916,Denver Nuggets,San Antonio Spurs,2022-11-06T01:00:00Z,5,30,8,7.199999999999999,3.0,0,0,0,0,0,0,0,0,18.2
3222,vlatko-cancar-19970410,Denver Nuggets,San Antonio Spurs,2022-11-06T01:00:00Z,5,6,3,2.4,0.0,0,0,0,0,0,1,0,0,6.4
2968,jamal-murray-19970223,Denver Nuggets,San Antonio Spurs,2022-11-06T01:00:00Z,5,28,13,1.2,13.5,0,0,-2,0,0,1,0,0,26.7
3167,josh-richardson-19930915,San Antonio Spurs,Denver Nuggets,2022-11-06T01:00:00Z,5,23,8,1.2,4.5,0,0,-4,0,0,2,0,0,11.7
2857,tre-jones-20000108,San Antonio Spurs,Denver Nuggets,2022-11-06T01:00:00Z,5,27,4,0.0,10.5,0,3,-2,0,0,0,0,0,15.5
3179,doug-mcdermott-19920103,San Antonio Spurs,Denver Nuggets,2022-11-06T01:00:00Z,5,16,1,0.0,0.0,0,0,0,0,0,0,0,0,1.0
3033,bruce-brown-19960815,Denver Nuggets,San Antonio Spurs,2022-11-06T01:00:00Z,5,24,9,3.5999999999999996,4.5,0,3,0,0,0,0,0,0,20.1
2837,devin-vassell-20000823,San Antonio Spurs,Denver Nuggets,2022-11-06T01:00:00Z,5,35,20,4.8,6.0,3,3,-2,0,0,4,0,0,38.8
2889,keldon-johnson-19991011,San Antonio Spurs,Denver Nuggets,2022-11-06T01:00:00Z,5,40,25,3.5999999999999996,6.0,0,0,-6,0,0,4,0,0,32.6
3351,davon-reed-19950611,Denver Nuggets,San Antonio Spurs,2022-11-06T01:00:00Z,5,8,0,0.0,0.0,0,0,-2,0,0,0,0,0,-2.0
2931,jakob-poeltl-19951015,San Antonio Spurs,Denver Nuggets,2022-11-06T01:00:00Z,5,34,14,9.6,3.0,3,3,-4,0,0,0,0,0,28.6
3231,gorgui-dieng-19900118,San Antonio Spurs,Denver Nuggets,2022-11-06T01:00:00Z,5,6,5,1.2,1.5,0,3,-6,0,0,1,0,0,5.699999999999999
3230,christian-braun-20010417,Denver Nuggets,San Antonio Spurs,2022-11-06T01:00:00Z,5,12,2,2.4,1.5,0,0,0,0,0,0,0,0,5.9
2779,bones-hyland-20000914,Denver Nuggets,San Antonio Spurs,2022-11-06T01:00:00Z,5,18,24,6.0,10.5,0,6,-2,0,0,6,0,0,50.5
3198,jeff-green-19860828,Denver Nuggets,San Antonio Spurs,2022-11-06T01:00:00Z,5,15,9,4.8,1.5,0,0,-8,0,0,1,0,0,8.3
2763,jrue-holiday-19900612,Milwaukee Bucks,Oklahoma City Thunder,2022-11-06T00:00:00Z,5,44,10,7.199999999999999,19.5,0,3,-6,0,0,0,1,0,34.7
3171,isaiah-joe-19990702,Oklahoma City Thunder,Milwaukee Bucks,2022-11-06T00:00:00Z,5,3,8,1.2,0.0,0,0,0,0,0,2,0,0,11.2
3140,jalen-williams-20010414,Oklahoma City Thunder,Milwaukee Bucks,2022-11-06T00:00:00Z,5,17,5,6.0,1.5,0,0,0,0,0,1,0,0,13.5
3117,naz-reid-19990826,Minnesota Timberwolves,Houston Rockets,2022-11-06T00:00:00Z,5,13,11,3.5999999999999996,0.0,3,0,-10,0,0,2,0,0,9.600000000000001
2775,karl-anthony-towns-19951115,Minnesota Timberwolves,Houston Rockets,2022-11-06T00:00:00Z,5,40,25,10.799999999999999,9.0,6,3,-6,0,0,3,0,0,50.8
3159,garrison-mathews-19961024,Houston Rockets,Minnesota Timberwolves,2022-11-06T00:00:00Z,5,11,9,1.2,1.5,0,0,-2,0,0,3,0,0,12.7
3164,daishen-nix-20020213,Houston Rockets,Minnesota Timberwolves,2022-11-06T00:00:00Z,5,5,0,2.4,9.0,0,9,-8,0,0,0,0,0,12.399999999999999
3165,josh-christopher-20011208,Houston Rockets,Minnesota Timberwolves,2022-11-06T00:00:00Z,5,14,4,2.4,1.5,0,6,-2,0,0,0,0,0,11.9
3128,usman-garuba-20020309,Houston Rockets,Minnesota Timberwolves,2022-11-06T00:00:00Z,5,14,7,3.5999999999999996,1.5,0,6,-4,0,0,0,0,0,14.100000000000001
3131,mike-muscala-19910701,Oklahoma City Thunder,Milwaukee Bucks,2022-11-06T00:00:00Z,5,16,9,6.0,0.0,0,0,-2,0,0,1,0,0,14.0
2989,kj-martin-jr-20010106,Houston Rockets,Minnesota Timberwolves,2022-11-06T00:00:00Z,5,16,17,3.5999999999999996,1.5,0,3,-4,0,0,3,0,0,24.1
2907,tari-eason-20010510,Houston Rockets,Minnesota Timberwolves,2022-11-06T00:00:00Z,5,19,17,7.199999999999999,3.0,0,3,-2,0,0,2,0,0,30.2
2901,jordan-mclaughlin-19960409,Minnesota Timberwolves,Houston Rockets,2022-11-06T00:00:00Z,5,15,6,2.4,16.5,0,6,0,0,0,0,0,0,30.9
3000,jalen-green-20020209,Houston Rockets,Minnesota Timberwolves,2022-11-06T00:00:00Z,5,32,21,2.4,6.0,0,0,-10,0,0,4,0,0,23.4
2848,kyle-anderson-19930920,Minnesota Timberwolves,Houston Rockets,2022-11-06T00:00:00Z,5,14,16,3.5999999999999996,9.0,0,9,-2,0,0,2,0,0,37.6
3013,ousmane-dieng-20030521,Oklahoma City Thunder,Milwaukee Bucks,2022-11-06T00:00:00Z,5,7,8,4.8,7.5,0,0,0,0,0,2,0,0,22.3
3027,jordan-nwora-19980909,Milwaukee Bucks,Oklahoma City Thunder,2022-11-06T00:00:00Z,5,5,12,3.5999999999999996,1.5,0,3,0,0,0,1,0,0,21.1
3029,jaylen-nowell-19990709,Minnesota Timberwolves,Houston Rockets,2022-11-06T00:00:00Z,5,21,7,0.0,4.5,0,3,-4,0,0,1,0,0,11.5
3031,serge-ibaka-19890918,Milwaukee Bucks,Oklahoma City Thunder,2022-11-06T00:00:00Z,5,5,8,7.199999999999999,3.0,6,0,-4,0,0,0,0,0,20.2
3034,jeremiah-robinson-earl-20001103,Oklahoma City Thunder,Milwaukee Bucks,2022-11-06T00:00:00Z,5,16,12,3.5999999999999996,1.5,3,0,-2,0,0,2,0,0,20.1
2975,shai-gilgeous-alexander-19980712,Oklahoma City Thunder,Milwaukee Bucks,2022-11-06T00:00:00Z,5,53,18,1.2,4.5,3,3,-4,0,0,0,0,0,25.7
2970,taurean-prince-19940322,Minnesota Timberwolves,Houston Rockets,2022-11-06T00:00:00Z,5,13,16,7.199999999999999,3.0,3,0,-6,0,0,3,0,0,26.2
3047,josh-giddey-20021010,Oklahoma City Thunder,Milwaukee Bucks,2022-11-06T00:00:00Z,5,36,15,7.199999999999999,3.0,0,0,-8,0,0,2,0,0,19.2
2962,dangelo-russell-19960223,Minnesota Timberwolves,Houston Rockets,2022-11-06T00:00:00Z,5,29,13,7.199999999999999,6.0,0,6,-6,0,0,1,0,0,27.200000000000003
2927,alperen-sengun-20020725,Houston Rockets,Minnesota Timberwolves,2022-11-06T00:00:00Z,5,31,17,8.4,7.5,0,0,-4,0,0,0,0,0,28.9
2958,jevon-carter-19950914,Milwaukee Bucks,Oklahoma City Thunder,2022-11-06T00:00:00Z,5,7,18,2.4,0.0,3,3,-4,0,0,5,0,0,27.4
3065,eric-gordon-19881225,Houston Rockets,Minnesota Timberwolves,2022-11-06T00:00:00Z,5,18,11,1.2,6.0,0,0,-2,0,0,2,0,0,18.2
2875,brook-lopez-19880401,Milwaukee Bucks,Oklahoma City Thunder,2022-11-06T00:00:00Z,5,30,25,3.5999999999999996,1.5,3,3,-6,0,0,4,0,0,34.1
3069,kevin-porter-jr-20000504,Houston Rockets,Minnesota Timberwolves,2022-11-06T00:00:00Z,5,42,13,6.0,3.0,0,0,-6,0,0,2,0,0,18.0
3072,marjon-beauchamp-20011012,Milwaukee Bucks,Oklahoma City Thunder,2022-11-06T00:00:00Z,5,1,2,6.0,0.0,0,3,-4,0,0,0,0,0,7.0
2895,anthony-edwards-20010805,Minnesota Timberwolves,Houston Rockets,2022-11-06T00:00:00Z,5,39,19,2.4,4.5,0,6,-8,0,0,2,0,0,25.9
2998,jaden-mcdaniels-20000929,Minnesota Timberwolves,Houston Rockets,2022-11-06T00:00:00Z,5,24,13,6.0,4.5,3,0,-4,0,0,1,0,0,23.5
2947,darius-bazley-20000612,Oklahoma City Thunder,Milwaukee Bucks,2022-11-06T00:00:00Z,5,22,8,6.0,3.0,3,6,0,0,0,2,0,0,28.0
2899,grayson-allen-19951008,Milwaukee Bucks,Oklahoma City Thunder,2022-11-06T00:00:00Z,5,14,19,1.2,1.5,3,6,-4,0,0,5,0,0,31.7
3082,luguentz-dort-19990419,Oklahoma City Thunder,Milwaukee Bucks,2022-11-06T00:00:00Z,5,27,3,4.8,10.5,0,3,-4,0,0,0,0,0,17.3
2814,bobby-portis-19950210,Milwaukee Bucks,Oklahoma City Thunder,2022-11-06T00:00:00Z,5,26,12,25.2,3.0,0,0,-2,0,0,2,1,0,41.2
3225,jaylin-williams-20020629,Oklahoma City Thunder,Milwaukee Bucks,2022-11-06T00:00:00Z,5,14,2,1.2,0.0,0,3,0,0,0,0,0,0,6.2
3220,george-hill-19860504,Milwaukee Bucks,Oklahoma City Thunder,2022-11-06T00:00:00Z,5,8,2,2.4,3.0,0,0,-6,0,0,0,0,0,1.4000000000000004
3272,nathan-knight-19970920,Minnesota Timberwolves,Houston Rockets,2022-11-06T00:00:00Z,5,9,3,0.0,0.0,0,0,-2,0,0,0,0,0,1.0
3325,eugene-omoruyi-19970214,Oklahoma City Thunder,Milwaukee Bucks,2022-11-06T00:00:00Z,5,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
3234,boban-marjanovic-19880815,Houston Rockets,Minnesota Timberwolves,2022-11-06T00:00:00Z,5,4,1,1.2,0.0,0,3,0,0,0,0,0,0,5.2
3178,kenrich-williams-19941202,Oklahoma City Thunder,Milwaukee Bucks,2022-11-06T00:00:00Z,5,21,3,3.5999999999999996,1.5,0,3,0,0,0,0,0,0,11.1
3352,aaron-wiggins-19990102,Oklahoma City Thunder,Milwaukee Bucks,2022-11-06T00:00:00Z,5,21,0,0.0,0.0,0,0,-6,0,0,0,0,0,-6.0
3242,thanasis-antetokounmpo-19920718,Milwaukee Bucks,Oklahoma City Thunder,2022-11-06T00:00:00Z,5,4,0,1.2,0.0,3,0,0,0,0,0,0,0,4.2
3321,bryn-forbes-19930723,Minnesota Timberwolves,Houston Rockets,2022-11-06T00:00:00Z,5,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
3347,tre-mann-20010203,Oklahoma City Thunder,Milwaukee Bucks,2022-11-06T00:00:00Z,5,28,3,0.0,0.0,0,0,-4,0,0,0,0,0,-1.0
3187,wesley-matthews-19861014,Milwaukee Bucks,Oklahoma City Thunder,2022-11-06T00:00:00Z,5,13,0,6.0,1.5,0,0,0,0,0,0,0,0,7.5
3343,austin-rivers-19920801,Minnesota Timberwolves,Houston Rockets,2022-11-06T00:00:00Z,5,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
3323,svi-mykhailiuk-19970610,New York Knicks,Boston Celtics,2022-11-05T23:30:00Z,5,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
3067,derrick-rose-19881004,New York Knicks,Boston Celtics,2022-11-05T23:30:00Z,5,18,10,3.5999999999999996,1.5,0,3,-2,0,0,2,0,0,18.1
3048,jose-alvarado-19980412,New Orleans Pelicans,Atlanta Hawks,2022-11-05T23:30:00Z,5,15,5,1.2,6.0,3,0,-2,0,0,1,0,0,14.2
3236,jericho-sims-19981020,New York Knicks,Boston Celtics,2022-11-05T23:30:00Z,5,15,2,0.0,0.0,3,0,0,0,0,0,0,0,5.0
3319,tyrese-martin-19990307,Atlanta Hawks,New Orleans Pelicans,2022-11-05T23:30:00Z,5,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
3172,justin-holiday-19890405,Atlanta Hawks,New Orleans Pelicans,2022-11-05T23:30:00Z,5,15,5,1.2,0.0,0,6,-2,0,0,1,0,0,11.2
3023,obi-toppin-19980304,New York Knicks,Boston Celtics,2022-11-05T23:30:00Z,5,30,7,7.199999999999999,0.0,3,3,0,0,0,1,0,0,21.2
2825,julius-randle-19941129,New York Knicks,Boston Celtics,2022-11-05T23:30:00Z,5,35,29,10.799999999999999,3.0,0,0,-6,0,0,3,0,0,39.8
3328,vit-krejci-20000619,Atlanta Hawks,New Orleans Pelicans,2022-11-05T23:30:00Z,5,19,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
2818,brandon-ingram-19970902,New Orleans Pelicans,Atlanta Hawks,2022-11-05T23:30:00Z,5,38,16,6.0,10.5,6,0,-2,0,0,2,0,0,38.5
3214,devonte-graham-19950222,New Orleans Pelicans,Atlanta Hawks,2022-11-05T23:30:00Z,5,14,0,0.0,1.5,0,0,-2,0,0,0,0,0,-0.5
3331,willy-hernangomez-19940527,New Orleans Pelicans,Atlanta Hawks,2022-11-05T23:30:00Z,5,16,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
2808,jalen-brunson-19960831,New York Knicks,Boston Celtics,2022-11-05T23:30:00Z,5,35,22,3.5999999999999996,15.0,0,0,0,0,0,0,1,0,41.6
2806,herbert-jones-19981006,New Orleans Pelicans,Atlanta Hawks,2022-11-05T23:30:00Z,5,21,19,10.799999999999999,3.0,0,9,0,0,0,0,0,0,41.8
3335,aj-griffin-20030825,Atlanta Hawks,New Orleans Pelicans,2022-11-05T23:30:00Z,5,10,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
3199,blake-griffin-19890316,Boston Celtics,New York Knicks,2022-11-05T23:30:00Z,5,11,7,1.2,3.0,0,0,-4,0,0,1,0,0,8.2
3025,luke-kornet-19950715,Boston Celtics,New York Knicks,2022-11-05T23:30:00Z,5,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
3015,john-collins-19970923,Atlanta Hawks,New Orleans Pelicans,2022-11-05T23:30:00Z,5,27,7,6.0,1.5,6,0,0,0,0,1,0,0,21.5
2852,rj-barrett-20000614,New York Knicks,Boston Celtics,2022-11-05T23:30:00Z,5,27,27,4.8,6.0,0,3,-12,0,0,3,0,0,31.799999999999997
3194,evan-fournier-19921029,New York Knicks,Boston Celtics,2022-11-05T23:30:00Z,5,22,3,1.2,1.5,0,3,-4,0,0,1,0,0,5.699999999999999
2921,larry-nance-jr-19930101,New Orleans Pelicans,Atlanta Hawks,2022-11-05T23:30:00Z,5,18,8,4.8,3.0,3,9,0,0,0,0,0,0,27.8
2910,trey-murphy-iii-20000618,New Orleans Pelicans,Atlanta Hawks,2022-11-05T23:30:00Z,5,21,2,0.0,3.0,0,0,-2,0,0,0,0,0,3.0
3302,jaxson-hayes-20000523,New Orleans Pelicans,Atlanta Hawks,2022-11-05T23:30:00Z,5,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
2933,sam-hauser-19971208,Boston Celtics,New York Knicks,2022-11-05T23:30:00Z,5,7,17,3.5999999999999996,3.0,0,0,0,0,0,5,0,0,28.6
3293,trent-forrest-19980612,Atlanta Hawks,New Orleans Pelicans,2022-11-05T23:30:00Z,5,9,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
2905,zion-williamson-20000706,New Orleans Pelicans,Atlanta Hawks,2022-11-05T23:30:00Z,5,40,29,9.6,6.0,0,0,-14,0,0,0,0,0,30.6
3282,frank-kaminsky-19930404,Atlanta Hawks,New Orleans Pelicans,2022-11-05T23:30:00Z,5,21,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
3306,ryan-arcidiacono-19940326,New York Knicks,Boston Celtics,2022-11-05T23:30:00Z,5,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
3277,garrett-temple-19860508,New Orleans Pelicans,Atlanta Hawks,2022-11-05T23:30:00Z,5,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
3308,payton-pritchard-19980128,Boston Celtics,New York Knicks,2022-11-05T23:30:00Z,5,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
2892,isaiah-hartenstein-19980505,New York Knicks,Boston Celtics,2022-11-05T23:30:00Z,5,26,10,16.8,1.5,3,0,0,0,0,0,1,0,32.3
2880,malcolm-brogdon-19921211,Boston Celtics,New York Knicks,2022-11-05T23:30:00Z,5,25,14,6.0,7.5,0,6,-2,0,0,2,0,0,33.5
2877,marcus-smart-19940306,Boston Celtics,New York Knicks,2022-11-05T23:30:00Z,5,28,13,2.4,16.5,0,0,-2,0,0,3,1,0,33.9
3311,justin-jackson-19950328,Boston Celtics,New York Knicks,2022-11-05T23:30:00Z,5,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
2984,deandre-hunter-19971202,Atlanta Hawks,New Orleans Pelicans,2022-11-05T23:30:00Z,5,25,15,7.199999999999999,1.5,3,0,-4,0,0,2,0,0,24.7
3262,dyson-daniels-20030317,New Orleans Pelicans,Atlanta Hawks,2022-11-05T23:30:00Z,5,16,0,3.5999999999999996,0.0,0,0,-2,0,0,0,0,0,1.5999999999999996
2996,derrick-white-19940702,Boston Celtics,New York Knicks,2022-11-05T23:30:00Z,5,18,7,3.5999999999999996,1.5,0,0,-2,0,0,1,0,0,11.1
3005,cam-reddish-19990901,New York Knicks,Boston Celtics,2022-11-05T23:30:00Z,5,14,4,2.4,3.0,3,3,-2,0,0,1,0,0,14.4
3007,grant-williams-19981130,Boston Celtics,New York Knicks,2022-11-05T23:30:00Z,5,16,12,4.8,1.5,0,6,-4,0,0,2,0,0,22.3
3254,naji-marshall-19980124,New Orleans Pelicans,Atlanta Hawks,2022-11-05T23:30:00Z,5,14,0,2.4,0.0,0,0,0,0,0,0,0,0,2.4
3014,jalen-johnson-20011218,Atlanta Hawks,New Orleans Pelicans,2022-11-05T23:30:00Z,5,5,11,4.8,1.5,0,6,-2,0,0,1,0,0,22.3
2796,jaylen-brown-19961024,Boston Celtics,New York Knicks,2022-11-05T23:30:00Z,5,40,30,6.0,4.5,0,0,-2,0,0,6,0,0,44.5
2841,jonas-valanciunas-19920506,New Orleans Pelicans,Atlanta Hawks,2022-11-05T23:30:00Z,5,35,13,20.4,1.5,3,3,-4,0,0,0,1,0,37.9
3299,miles-mcbride-20000908,New York Knicks,Boston Celtics,2022-11-05T23:30:00Z,5,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
2761,clint-capela-19940518,Atlanta Hawks,New Orleans Pelicans,2022-11-05T23:30:00Z,5,27,21,22.8,1.5,12,3,-2,0,0,0,1,0,59.3
3189,onyeka-okongwu-20001211,Atlanta Hawks,New Orleans Pelicans,2022-11-05T23:30:00Z,5,18,4,1.2,1.5,0,3,0,0,0,0,0,0,9.7
2772,trae-young-19980919,Atlanta Hawks,New Orleans Pelicans,2022-11-05T23:30:00Z,5,40,34,1.2,15.0,3,6,-10,0,0,2,1,0,52.2
3123,noah-vonleh-19950824,Boston Celtics,New York Knicks,2022-11-05T23:30:00Z,5,9,7,8.4,0.0,0,0,-2,0,0,1,0,0,14.4
2762,dejounte-murray-19960919,Atlanta Hawks,New Orleans Pelicans,2022-11-05T23:30:00Z,5,48,22,12.0,16.5,0,9,-4,0,0,1,1,1,58.5
3147,immanuel-quickley-19990617,New York Knicks,Boston Celtics,2022-11-05T23:30:00Z,5,32,4,2.4,1.5,0,3,0,0,0,0,0,0,10.9
2784,cj-mccollum-19910919,New Orleans Pelicans,Atlanta Hawks,2022-11-05T23:30:00Z,5,38,29,12.0,0.0,3,3,-4,0,0,4,1,0,48.0
2755,jayson-tatum-19980303,Boston Celtics,New York Knicks,2022-11-05T23:30:00Z,5,47,26,4.8,7.5,6,3,-6,0,0,6,0,0,47.3
3139,aaron-holiday-19960930,Atlanta Hawks,New Orleans Pelicans,2022-11-05T23:30:00Z,5,11,5,3.5999999999999996,3.0,0,3,-2,0,0,1,0,0,13.6
2854,cam-thomas-20011013,Brooklyn Nets,Charlotte Hornets,2022-11-05T23:00:00Z,5,5,21,4.8,6.0,3,3,-2,0,0,1,0,0,36.8
3011,joe-harris-19910906,Brooklyn Nets,Charlotte Hornets,2022-11-05T23:00:00Z,5,19,5,8.4,3.0,0,0,0,0,0,1,0,0,17.4
2992,nick-richards-19971129,Charlotte Hornets,Brooklyn Nets,2022-11-05T23:00:00Z,5,15,10,10.799999999999999,1.5,0,0,-4,0,0,0,0,0,18.299999999999997
2990,jt-thor-20020826,Charlotte Hornets,Brooklyn Nets,2022-11-05T23:00:00Z,5,4,3,4.8,1.5,0,0,0,0,0,1,0,0,10.3
2994,kelly-oubre-jr-19951209,Charlotte Hornets,Brooklyn Nets,2022-11-05T23:00:00Z,5,27,18,1.2,0.0,0,0,-2,0,0,4,0,0,21.2
3260,seth-curry-19900823,Brooklyn Nets,Charlotte Hornets,2022-11-05T23:00:00Z,5,24,3,0.0,0.0,0,0,-2,0,0,1,0,0,2.0
3294,dayron-sharpe-20011106,Brooklyn Nets,Charlotte Hornets,2022-11-05T23:00:00Z,5,12,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
2829,p-j-washington-19980823,Charlotte Hornets,Brooklyn Nets,2022-11-05T23:00:00Z,5,25,18,3.5999999999999996,3.0,12,0,0,0,0,3,0,0,39.6
3001,dennis-smith-jr-19971125,Charlotte Hornets,Brooklyn Nets,2022-11-05T23:00:00Z,5,27,0,1.2,3.0,0,0,0,0,0,0,0,0,4.2
2866,terry-rozier-19940317,Charlotte Hornets,Brooklyn Nets,2022-11-05T23:00:00Z,5,37,25,8.4,4.5,0,0,-8,0,0,6,0,0,35.9
